Driver,Team,LapTimeSeconds,Sector1Seconds,Sector2Seconds,Sector3Seconds,Compound,TyreLife,IsAccurate,Deleted,TrackStatus
OCO,Haas F1 Team,93.03,29.441,37.611,25.978,HARD,6,True,False,1
VER,Red Bull Racing,93.039,29.762,37.812,25.465,HARD,10,True,False,1
ALB,Williams,93.07,29.317,37.703,26.05,HARD,15,True,False,1
LIN,Racing Bulls,93.075,29.419,37.732,25.924,HARD,4,True,False,1
RUS,Mercedes,93.084,29.682,37.612,25.79,HARD,13,True,False,1
STR,Aston Martin,93.13,29.377,38.048,25.705,MEDIUM,2,True,False,1
SAI,Williams,93.133,29.371,37.772,25.99,HARD,15,True,False,1
ALB,Williams,93.163,29.269,37.875,26.019,HARD,13,True,False,1
HAD,Red Bull Racing,93.177,29.716,37.74,25.721,HARD,2,True,False,1
SAI,Williams,93.202,29.484,37.792,25.926,HARD,9,True,False,1
ALO,Aston Martin,93.204,29.399,37.916,25.889,SOFT,2,True,False,1
OCO,Haas F1 Team,93.206,29.591,37.764,25.851,HARD,9,True,False,1
STR,Aston Martin,93.225,29.341,37.844,26.04,MEDIUM,4,True,False,1
RUS,Mercedes,93.236,29.724,37.797,25.715,HARD,14,True,False,1
ANT,Mercedes,93.253,29.63,37.992,25.631,HARD,14,True,False,1
RUS,Mercedes,93.264,29.582,37.77,25.912,HARD,12,True,False,1
HUL,Audi,93.354,29.695,38.005,25.654,HARD,4,True,False,1
STR,Aston Martin,93.389,29.432,37.994,25.963,SOFT,2,True,False,21
GAS,Alpine,93.398,29.671,37.999,25.728,HARD,5,True,False,1
COL,Alpine,93.408,29.66,37.812,25.936,HARD,14,True,False,1
HAD,Red Bull Racing,93.492,29.818,38.068,25.606,HARD,13,True,False,1
GAS,Alpine,93.512,29.634,38.089,25.789,HARD,8,True,False,1
BOR,Audi,93.545,30.315,37.541,25.689,HARD,4,True,False,1
COL,Alpine,93.612,29.514,37.828,26.27,HARD,7,True,False,1
ALB,Williams,93.627,29.56,37.809,26.258,HARD,10,True,False,1
