Driver,Team,LapTimeSeconds,Sector1Seconds,Sector2Seconds,Sector3Seconds,Compound,TyreLife,IsAccurate,Deleted,TrackStatus
NOR,McLaren,99.625,30.041,35.616,33.968,SOFT,10,True,False,12
BEA,Haas F1 Team,99.63,30.488,36.255,32.887,MEDIUM,6,True,False,1
STR,Aston Martin,99.669,30.644,35.086,33.939,MEDIUM,9,True,False,1
PER,Cadillac,99.67,30.44,35.796,33.434,MEDIUM,8,True,False,1
LIN,Racing Bulls,99.675,31.538,35.321,32.816,SOFT,13,True,False,1
ALB,Williams,99.778,30.537,35.881,33.36,MEDIUM,12,True,False,1
VER,Red Bull Racing,99.883,30.699,35.838,33.346,MEDIUM,10,True,False,1
STR,Aston Martin,99.984,31.053,35.387,33.544,MEDIUM,5,True,False,1
RUS,Mercedes,100.04,30.882,35.957,33.201,MEDIUM,15,True,False,1
COL,Alpine,100.107,31.506,35.614,32.987,MEDIUM,5,True,False,1
ALB,Williams,100.124,30.834,35.911,33.379,MEDIUM,7,True,False,1
LIN,Racing Bulls,100.133,31.325,35.56,33.248,MEDIUM,2,True,False,1
ALO,Aston Martin,100.157,30.96,35.803,33.394,MEDIUM,4,True,False,1
BEA,Haas F1 Team,100.162,30.914,36.231,33.017,MEDIUM,5,True,False,1
COL,Alpine,100.214,31.115,35.788,33.311,MEDIUM,3,True,False,1
LAW,Red Bull Racing,100.242,31.307,35.658,33.277,SOFT,10,True,False,1
LAW,Red Bull Racing,100.283,31.045,36.06,33.178,MEDIUM,2,True,False,1
BOT,Cadillac,100.363,30.266,36.22,33.877,SOFT,2,True,False,1
RUS,Mercedes,100.375,30.889,36.287,33.199,MEDIUM,4,True,False,1
GAS,Alpine,100.448,31.446,35.906,33.096,MEDIUM,3,True,False,1
HUL,Audi,100.467,30.648,36.752,33.067,SOFT,8,True,False,1
